AttemptID,ShipmentID,CourierID,AttemptTime,IsSuccessful,FailureReasonID
9510,9127,2821,2025-11-26,1,
9511,9128,2596,2025-08-15,1,
9512,9129,646,2025-06-09,1,
9513,9130,185,2025-09-23,1,
9515,9131,1700,2025-11-14,0,1
9514,9131,1700,2025-11-15,0,4
9516,9132,2816,2025-07-01,1,
9517,9133,1122,2025-09-26,1,
9518,9134,1412,2025-12-15,1,
9519,9135,2323,2025-08-30,1,
9520,9136,882,2025-06-10,1,
9521,9137,1589,2025-10-19,1,
9522,9138,1379,2026-01-08,1,
9523,9139,1368,2025-09-04,1,
9524,9140,1314,2025-06-30,1,
9525,9141,94,2025-04-21,1,
9526,9142,1495,2025-05-21,1,
9527,9143,2886,2025-05-16,1,
9528,9144,597,2025-09-22,1,
9529,9145,1112,2026-01-27,1,
9531,9146,1928,2026-01-26,0,1
9530,9146,1928,2026-01-27,0,19
9532,9147,459,2025-07-04,1,
9533,9148,2538,2025-09-19,1,
9534,9149,1016,2025-08-18,1,
9535,9150,1597,2025-05-18,1,
9536,9152,1673,2025-11-26,0,1
9537,9153,2808,2025-12-16,1,
9538,9154,1479,2025-06-19,1,
9539,9155,119,2025-12-12,0,1
9540,9156,2944,2025-09-05,1,
9541,9157,1881,2025-04-16,1,
9542,9159,2356,2025-04-21,1,
9543,9160,2723,2025-08-16,1,
9544,9161,1785,2025-06-25,1,
9545,9162,1903,2026-02-21,1,
9546,9163,2261,2025-04-28,1,
9547,9164,1343,2025-03-28,1,
9549,9165,1045,2025-08-14,0,12
9548,9165,1045,2025-08-15,0,6
9550,9166,693,2025-10-28,1,
9551,9167,1559,2025-05-13,1,
9552,9169,774,2026-02-17,1,
9553,9170,1808,2025-07-04,1,
9554,9171,2170,2026-02-09,0,1
9555,9172,1227,2026-02-12,1,
9556,9173,756,2025-06-10,1,
9557,9174,1662,2025-10-17,1,
9558,9175,2608,2025-12-04,1,
9559,9176,2790,2025-04-05,1,
9560,9177,1576,2025-04-11,1,
9561,9178,1466,2025-07-07,1,
9562,9179,2882,2025-12-21,1,
9563,9181,227,2025-10-17,1,
9564,9182,470,2025-12-01,1,
9565,9183,2344,2026-01-31,1,
9566,9184,202,2025-08-05,1,
9567,9185,2622,2025-03-23,1,
9569,9186,1082,2025-05-31,0,15
9568,9186,1082,2025-06-01,0,6
9570,9187,1680,2025-07-16,1,
9571,9188,2290,2025-11-26,1,
9572,9190,2881,2025-06-27,1,
9573,9191,1705,2025-04-14,0,1
9574,9192,2465,2025-08-20,1,
9575,9193,67,2025-11-11,1,
9576,9194,1749,2025-12-11,1,
9577,9195,1360,2025-08-29,1,
9578,9196,1696,2025-11-25,1,
9579,9197,1989,2025-12-17,1,
9580,9198,2421,2026-02-28,1,
9581,9199,1866,2025-03-27,1,
9582,9200,2215,2025-09-24,1,
9583,9201,2800,2025-07-26,1,
9585,9202,1322,2025-09-09,0,4
9584,9202,1322,2025-09-10,0,10
9586,9203,1843,2025-03-23,1,
9587,9204,2901,2025-12-24,1,
9588,9205,751,2025-05-28,1,
9589,9206,762,2025-08-05,1,
9590,9207,1421,2026-02-23,1,
9591,9208,802,2025-04-08,1,
9592,9209,1370,2025-05-31,0,11
9593,9210,110,2025-07-14,1,
9594,9211,2602,2025-09-04,1,
9595,9212,1325,2025-09-12,1,
9596,9213,1779,2025-04-19,0,4
9597,9214,1324,2026-02-13,1,
9598,9215,865,2025-03-31,1,
9599,9216,1410,2025-07-28,1,
9601,9217,402,2025-07-15,0,1
9600,9217,402,2025-07-16,0,4
9602,9218,1432,2025-07-10,1,
9603,9219,2036,2025-12-17,1,
9604,9220,365,2025-09-21,1,
9605,9221,277,2025-05-01,1,
9606,9222,578,2026-01-13,1,
9607,9223,1492,2025-12-02,1,
9608,9224,2091,2025-08-20,1,
9609,9225,325,2025-09-20,1,
9611,9226,1449,2025-11-05,0,16
9610,9226,1449,2025-11-06,0,20
9612,9227,334,2025-11-21,1,
9613,9228,2609,2025-08-20,1,
9614,9229,2568,2025-10-04,1,
9615,9230,2200,2025-11-15,1,
9616,9231,1718,2025-06-24,1,
9617,9232,2109,2025-09-01,1,
9618,9233,2197,2025-07-09,0,2
9619,9234,344,2025-07-26,1,
9620,9235,2850,2026-01-06,1,
9621,9236,2882,2025-07-01,1,
9622,9237,50,2025-11-01,1,
9623,9238,1995,2025-06-19,1,
9624,9239,2406,2025-12-04,1,
9625,9241,485,2026-02-04,1,
9626,9242,611,2025-06-24,1,
9627,9243,1198,2025-11-19,1,
9628,9244,2627,2025-07-04,1,
9629,9245,1542,2025-03-15,1,
9630,9246,1542,2025-12-30,1,
9631,9247,353,2025-04-30,1,
9632,9248,536,2025-06-15,1,
9634,9249,1889,2025-03-11,0,17
9633,9249,1889,2025-03-12,0,3
9636,9250,2043,2026-02-13,0,5
9635,9250,2043,2026-02-14,0,19
9637,9251,1656,2025-11-13,1,
9638,9252,2295,2025-12-16,1,
9639,9253,1305,2025-06-16,1,
9640,9254,1541,2025-09-05,0,5
9641,9255,2602,2025-07-02,1,
9642,9256,1924,2025-12-16,1,
9643,9257,1516,2026-02-03,1,
9644,9258,383,2026-02-07,1,
9645,9259,1661,2026-02-17,1,
9646,9260,46,2026-01-10,1,
9647,9261,2340,2025-08-13,0,2
9648,9262,746,2025-10-17,1,
9649,9263,467,2025-08-25,1,
9650,9264,1579,2025-10-14,1,
9651,9266,689,2025-05-01,1,
9652,9267,798,2025-11-24,1,
9653,9268,1396,2026-01-23,1,
9654,9269,363,2025-09-10,1,
9656,9270,581,2025-06-30,0,8
9655,9270,581,2025-07-01,0,4
9657,9272,1935,2025-06-22,1,
9658,9273,2986,2025-03-24,1,
9659,9274,2394,2025-09-11,1,
9660,9275,1239,2025-04-12,1,
9661,9276,169,2025-08-18,1,
9662,9277,2337,2025-04-17,0,12
9663,9278,2649,2025-09-26,1,
9664,9281,574,2025-07-27,1,
9665,9282,726,2025-05-28,1,
9666,9283,1998,2025-12-27,1,
9667,9284,851,2025-04-17,1,
9668,9285,1209,2025-09-21,1,
9669,9286,2616,2025-08-16,1,
9670,9287,2018,2025-12-14,1,
9671,9289,640,2025-09-22,1,
9673,9290,2515,2025-10-05,0,12
9672,9290,2515,2025-10-06,0,16
9674,9292,2462,2025-10-27,1,
9675,9293,2755,2025-12-18,1,
9677,9294,2304,2025-03-09,0,4
9676,9294,2304,2025-03-10,0,8
9678,9296,2497,2025-07-20,1,
9679,9297,2331,2025-12-28,1,
9680,9298,2292,2026-01-18,1,
9681,9299,702,2025-07-26,1,
9682,9300,1,2025-07-10,1,
9683,9301,133,2025-04-18,0,19
9684,9302,2935,2025-11-30,1,
9685,9303,1247,2025-04-13,1,
9686,9304,2287,2025-06-10,0,15
9687,9305,2242,2026-02-01,1,
9689,9306,2614,2025-09-16,0,15
9688,9306,2614,2025-09-17,0,18
9690,9307,286,2025-08-26,1,
9691,9308,1892,2025-08-21,1,
9692,9309,1298,2025-10-24,1,
9694,9310,2955,2025-12-01,0,1
9693,9310,2955,2025-12-02,0,4
9695,9311,2906,2026-02-23,1,
9696,9312,2078,2025-07-01,1,
9697,9313,817,2025-10-03,1,
9698,9314,2048,2025-03-07,1,
9699,9315,1939,2026-01-22,1,
9700,9316,2085,2026-01-14,1,
9701,9317,865,2025-12-29,1,
9702,9318,1750,2025-12-20,1,
9703,9319,2419,2025-04-12,1,
9704,9320,2230,2025-12-20,1,
9705,9321,2430,2025-07-13,1,
9706,9322,724,2026-02-27,1,
9708,9323,2587,2025-08-21,0,1
9707,9323,2587,2025-08-22,0,1
9709,9324,1109,2025-08-03,1,
9710,9325,436,2025-05-18,1,
9711,9326,1887,2025-08-24,1,
9712,9327,2720,2025-10-05,1,
9713,9328,2171,2025-09-13,1,
9714,9329,2456,2025-03-09,1,
9715,9330,2419,2026-02-12,0,5
9716,9331,1350,2025-07-12,1,
9717,9332,131,2025-06-08,1,
9718,9333,1680,2025-05-22,1,
9719,9334,2801,2026-01-05,1,
9720,9335,2066,2025-08-18,1,
9721,9336,949,2025-12-22,1,
9722,9337,1468,2025-11-12,1,
9723,9338,2655,2026-01-21,1,
9724,9339,2498,2025-10-27,1,
9725,9340,2821,2025-06-15,1,
9726,9341,2060,2025-03-31,1,
9727,9342,2055,2025-09-26,1,
9728,9343,2013,2026-02-07,0,15
9729,9344,1916,2025-06-21,0,7
9730,9345,2252,2025-05-24,1,
9731,9346,1073,2025-06-24,1,
9732,9347,4,2025-11-10,1,
9733,9348,1872,2026-02-06,1,
9734,9349,1395,2025-06-23,1,
9735,9350,171,2026-01-24,1,
9736,9351,1503,2026-02-05,1,
9737,9352,1728,2025-08-04,1,
9738,9353,2124,2025-11-27,1,
9739,9354,1699,2025-07-29,1,
9740,9355,2,2025-06-07,1,
9741,9356,1750,2025-10-21,1,
9742,9357,445,2025-11-19,1,
9743,9358,1130,2025-07-11,1,
9744,9359,5,2025-05-24,1,
9745,9360,2122,2025-05-27,1,
9746,9361,2809,2025-09-09,1,
9747,9362,649,2025-10-03,1,
9748,9363,821,2025-06-30,1,
9749,9364,1732,2025-06-01,1,
9751,9365,475,2026-02-24,0,9
9750,9365,475,2026-02-25,0,15
9752,9366,1427,2025-04-22,1,
9753,9367,2918,2025-05-26,1,
9754,9368,733,2025-03-18,1,
9755,9369,1641,2025-04-06,1,
9756,9370,364,2025-12-01,1,
9757,9371,2124,2025-03-23,0,5
9758,9372,1681,2025-09-20,1,
105482,9372,2049,2025-09-20,1,
105219,9373,2844,2026-02-22,0,4
9759,9373,2204,2026-02-25,0,1
9761,9374,2001,2025-07-15,0,3
9760,9374,2001,2025-07-16,0,6
9762,9375,2752,2025-06-09,0,8
9764,9376,2465,2025-04-13,0,1
9763,9376,2465,2025-04-14,0,6
9765,9377,1234,2025-07-07,0,3
9766,9378,510,2025-06-20,1,
9767,9379,958,2025-12-02,1,
9768,9380,1030,2025-11-17,0,1
9770,9381,2811,2025-09-17,0,13
9769,9381,2811,2025-09-18,0,6
9771,9382,1075,2025-06-19,1,
9772,9383,1237,2025-08-24,1,
9774,9384,636,2025-07-13,0,2
9773,9384,636,2025-07-14,0,16
9775,9385,173,2025-10-24,1,
9776,9386,1919,2025-07-22,1,
9777,9387,1080,2026-02-04,1,
9779,9388,1586,2026-02-28,0,8
9778,9388,1586,2026-03-01,0,1
9780,9389,1075,2026-02-21,1,
9781,9390,2027,2025-06-20,1,
9782,9391,1269,2026-01-14,1,
9783,9392,426,2025-05-15,0,11
9784,9393,2644,2025-05-03,1,
9786,9394,2910,2025-11-07,0,12
9785,9394,2910,2025-11-08,0,12
9787,9395,996,2025-05-16,1,
9788,9396,2773,2025-03-18,1,
9789,9397,403,2025-04-16,1,
9790,9398,313,2025-11-05,1,
9791,9399,1421,2025-10-08,1,
9792,9400,1443,2025-10-28,1,
9793,9401,1167,2025-12-15,1,
9794,9402,1463,2025-11-23,1,
9796,9403,2601,2025-03-18,0,6
9795,9403,2601,2025-03-19,0,1
9797,9405,1492,2026-01-15,1,
9798,9406,2751,2025-04-14,0,14
9800,9407,1024,2025-04-19,0,1
9799,9407,1024,2025-04-20,0,1
9801,9408,661,2025-12-22,1,
9803,9409,2357,2025-04-03,0,1
9802,9409,2357,2025-04-04,0,9
9804,9410,924,2025-11-08,1,
9806,9411,903,2025-05-15,0,19
9805,9411,903,2025-05-16,0,4
9808,9412,2660,2025-11-13,0,19
9807,9412,2660,2025-11-14,0,8
9809,9413,8,2025-11-27,0,8
9810,9414,1996,2025-12-18,0,16
9811,9415,520,2025-04-27,1,
9812,9416,1787,2025-09-07,1,
9813,9417,14,2025-05-05,1,
9814,9418,1795,2025-07-19,1,
9815,9419,2249,2025-09-10,0,4
9816,9420,2193,2025-08-04,1,
9817,9421,37,2025-07-29,1,
9818,9422,1304,2025-05-24,1,
9819,9423,2575,2025-04-29,1,
9820,9424,2971,2025-08-20,1,
9821,9426,2431,2025-05-19,1,
9822,9428,2925,2025-09-03,1,
9824,9430,1735,2025-12-30,0,4
9823,9430,1735,2025-12-31,0,10
9825,9431,865,2025-10-09,1,
9826,9432,2998,2025-11-11,1,
9827,9433,2232,2025-09-14,1,
9828,9434,1116,2025-08-20,1,
9829,9435,283,2025-05-02,1,
9831,9437,556,2025-03-15,0,15
9830,9437,556,2025-03-16,0,11
9832,9438,270,2026-03-04,1,
9833,9439,2762,2025-12-06,1,
9834,9440,2916,2025-11-05,1,
9835,9441,76,2025-07-18,1,
9836,9442,2870,2025-04-08,1,
9837,9443,2610,2026-01-07,1,
9838,9444,1828,2025-06-17,1,
9839,9445,2516,2025-12-16,1,
9840,9446,695,2025-05-13,1,
9841,9447,435,2025-04-24,1,
9842,9448,1396,2025-10-02,1,
9843,9449,500,2025-06-15,1,
9844,9450,2730,2025-03-29,1,
9845,9451,674,2025-11-24,0,1
9846,9452,1701,2025-03-19,1,
9847,9453,2290,2026-02-02,1,
9849,9454,2650,2025-09-14,0,2
9848,9454,2650,2025-09-15,0,19
9850,9455,2250,2025-11-05,0,6
9851,9456,733,2025-06-25,1,
9852,9457,2179,2026-01-06,1,
9854,9458,589,2025-12-27,0,5
9853,9458,589,2025-12-28,0,8
9855,9459,74,2026-02-18,1,
9856,9460,617,2025-08-07,1,
9857,9461,1886,2026-01-04,1,
9858,9462,78,2025-05-27,1,
9859,9463,126,2026-02-14,1,
9860,9464,764,2025-10-24,1,
9862,9465,999,2026-02-09,0,14
9861,9465,999,2026-02-10,0,12
9864,9466,849,2025-06-06,0,4
9863,9466,849,2025-06-07,0,11
9865,9467,2653,2025-12-15,0,8
9866,9468,1437,2026-01-20,1,
9867,9469,135,2025-09-28,1,
9868,9470,891,2026-02-04,1,
9869,9471,1130,2026-02-22,0,1
9870,9472,2596,2025-05-05,1,
9871,9473,2217,2025-04-04,1,
9872,9474,2045,2026-03-03,1,
9873,9475,888,2025-06-27,1,
9874,9476,1224,2025-07-31,1,
9875,9477,1294,2025-05-22,1,
9876,9478,53,2025-08-14,0,1
9877,9479,2643,2026-02-02,1,
9878,9480,592,2025-08-14,1,
9879,9481,1910,2026-02-21,1,
9880,9482,685,2025-09-14,0,1
9881,9483,806,2025-10-14,1,
9882,9484,1600,2025-03-13,0,3
9883,9485,2188,2026-01-10,1,
9885,9486,264,2025-09-12,0,1
9884,9486,264,2025-09-13,0,4
9886,9487,607,2025-08-17,1,
9887,9488,2863,2025-05-02,1,
9888,9489,1729,2025-04-23,0,17
9889,9490,678,2025-03-04,1,
9890,9491,1716,2025-09-30,1,
9891,9492,1890,2025-08-25,1,
9892,9493,2843,2026-01-31,1,
9893,9494,977,2025-05-04,1,
9895,9495,921,2026-01-09,0,8
9894,9495,921,2026-01-10,0,2
9896,9496,1051,2025-08-05,0,5
9897,9497,155,2025-05-31,1,
9898,9498,1414,2025-12-01,1,
9900,9499,863,2025-09-28,0,7
9899,9499,863,2025-09-29,0,1
9901,9500,2289,2025-09-16,0,9
9902,9502,2428,2025-10-21,1,
9903,9503,2267,2026-02-05,1,
9904,9504,1709,2025-07-18,1,
9905,9505,1800,2025-10-06,1,
9906,9506,1264,2026-01-01,1,
9908,9507,2502,2025-06-27,0,4
9907,9507,2502,2025-06-28,0,19
9909,9508,2328,2025-04-16,1,
9910,9509,1298,2025-06-08,0,2
9911,9511,980,2025-05-20,1,
9912,9512,906,2025-04-30,1,
9913,9513,367,2025-03-22,1,
9914,9514,580,2026-02-08,1,
9915,9515,1558,2025-07-08,1,
9916,9516,1869,2025-05-15,1,
9918,9517,1110,2025-12-10,0,2
9917,9517,1110,2025-12-11,0,20
9919,9518,530,2025-08-30,1,
9920,9519,773,2025-09-26,1,
9921,9520,1427,2025-09-17,1,
9922,9521,1593,2025-05-30,1,
9923,9522,1123,2025-04-29,0,6
9925,9523,473,2025-11-14,0,1
9924,9523,473,2025-11-15,0,7
9926,9524,961,2025-03-18,1,
9927,9525,2382,2025-03-17,1,
9928,9526,378,2026-01-15,1,
9929,9527,814,2025-11-25,1,
9930,9528,145,2026-01-11,1,
9931,9529,2636,2025-06-12,1,
9932,9530,226,2025-08-13,1,
9933,9531,366,2025-11-05,1,
9934,9532,714,2026-02-13,1,
9935,9533,71,2025-11-06,1,
9936,9534,1340,2025-03-07,1,
9937,9535,1881,2025-04-12,0,10
9938,9536,1880,2025-06-14,1,
9939,9537,549,2026-02-12,1,
9940,9538,934,2025-11-09,1,
9941,9540,2211,2025-06-07,1,
105781,9540,2479,2025-06-07,1,
9942,9541,1565,2025-09-28,1,
9943,9542,1250,2025-06-06,1,
9944,9543,973,2025-04-16,1,
9946,9544,411,2025-03-19,0,6
9945,9544,411,2025-03-20,0,8
9947,9545,311,2025-08-29,1,
9948,9546,180,2025-12-01,1,
9949,9547,187,2025-05-08,1,
9951,9548,1230,2025-06-14,0,9
9950,9548,1230,2025-06-15,0,1
9952,9549,2491,2025-07-21,1,
9954,9550,1261,2025-12-30,0,9
9953,9550,1261,2025-12-31,0,8
9955,9551,2037,2025-10-19,1,
9956,9552,2434,2025-03-05,1,
9957,9553,2007,2025-06-07,1,
9958,9554,2327,2026-02-21,1,
9960,9555,2385,2025-08-26,0,13
9959,9555,2385,2025-08-27,0,8
9961,9556,2209,2025-10-28,1,
9962,9557,2509,2025-03-14,1,
9963,9558,897,2025-07-17,1,
9964,9559,1972,2025-07-27,1,
9965,9560,1808,2025-05-19,1,
9966,9561,1148,2025-06-07,1,
9967,9562,2492,2025-05-12,1,
9969,9563,1649,2025-05-24,0,15
9968,9563,1649,2025-05-25,0,18
9970,9564,2947,2025-04-11,1,
9971,9565,1517,2025-05-25,1,
9973,9566,1357,2025-11-15,0,17
9972,9566,1357,2025-11-16,0,2
9974,9567,2911,2025-05-29,1,
9975,9568,2558,2025-09-22,1,
9976,9569,1605,2025-06-17,1,
9978,9570,107,2025-03-07,0,2
9977,9570,107,2025-03-08,0,1
9979,9571,739,2026-03-05,1,
9980,9572,1326,2025-09-22,1,
9981,9573,349,2025-08-01,1,
9982,9574,1554,2025-12-01,1,
9983,9575,1530,2026-03-07,1,
9984,9576,2965,2026-02-24,1,
9985,9577,744,2025-03-15,0,13
9986,9578,2288,2025-04-18,1,
9987,9579,1335,2025-03-23,1,
9988,9580,875,2025-08-22,1,
9989,9581,1544,2025-04-12,1,
9990,9582,1339,2025-05-02,1,
9991,9583,65,2025-08-25,1,
9992,9584,1630,2025-07-10,1,
9993,9585,587,2025-11-10,1,
9994,9586,388,2025-09-26,1,
9995,9587,2957,2025-07-01,1,
9996,9588,1789,2026-01-24,1,
9997,9589,1079,2025-04-20,1,
9998,9590,1135,2026-02-11,1,
9999,9591,2966,2025-07-23,1,
10000,9592,2996,2025-05-13,1,
10001,9593,1061,2025-09-08,1,
10002,9594,1365,2025-10-16,1,
10003,9595,1801,2025-08-09,1,
10004,9596,297,2026-01-26,1,
10005,9597,843,2025-11-13,1,
10006,9598,780,2025-05-22,0,19
10007,9599,21,2025-08-23,1,
10008,9601,290,2026-01-15,1,
10009,9602,286,2025-10-26,1,
10010,9603,437,2026-01-25,1,
10012,9604,975,2025-03-30,0,6
10011,9604,975,2025-03-31,0,3
10013,9605,2094,2025-12-23,1,
10014,9606,91,2025-08-05,1,
10015,9607,1574,2026-01-26,1,
10016,9608,1752,2025-03-29,1,
10018,9609,2175,2025-11-25,0,19
10017,9609,2175,2025-11-26,0,19
10019,9611,2442,2025-05-03,1,
10020,9612,1834,2026-02-28,1,
10022,9613,1920,2026-01-14,0,11
10021,9613,1920,2026-01-15,0,4
10023,9614,365,2026-03-05,1,
10025,9615,1309,2025-12-13,0,10
10024,9615,1309,2025-12-14,0,15
10026,9616,1872,2025-03-13,1,
10028,9618,532,2026-02-14,0,4
10027,9618,532,2026-02-15,0,8
10029,9619,2149,2026-03-02,1,
10030,9620,1019,2025-03-10,0,4
10031,9621,396,2025-10-27,1,
10032,9622,1896,2025-11-16,1,
10034,9623,251,2026-01-26,0,8
10033,9623,251,2026-01-27,0,2
10035,9624,94,2025-11-21,1,
10036,9625,894,2026-02-21,0,2
10037,9626,1042,2025-12-30,1,
10038,9627,853,2026-01-16,0,3
10039,9628,518,2026-02-19,1,
10040,9630,2817,2025-06-24,1,
10041,9631,784,2025-05-16,1,
10043,9632,1769,2025-09-11,0,9
10042,9632,1769,2025-09-12,0,4
10044,9633,2608,2025-08-18,1,
10045,9634,1166,2025-07-03,1,
10047,9635,657,2025-09-29,0,1
10046,9635,657,2025-09-30,0,1
10049,9636,2272,2025-10-22,0,2
10048,9636,2272,2025-10-23,0,8
10050,9637,1757,2025-07-26,1,
10051,9638,1563,2025-10-16,1,
10052,9639,285,2025-05-19,0,1
10053,9640,2348,2025-11-23,1,
10055,9641,2549,2025-03-06,0,1
10054,9641,2549,2025-03-07,0,6
10056,9642,297,2025-08-30,1,
10057,9643,1464,2025-11-15,0,2
10059,9644,2499,2025-12-17,0,13
10058,9644,2499,2025-12-18,0,1
10060,9645,1119,2025-08-08,1,
10061,9646,833,2026-02-05,1,
10062,9647,1716,2025-04-24,0,8
10063,9648,2880,2025-09-05,1,
105404,9648,1003,2025-09-05,1,
10064,9649,2563,2025-08-12,1,
10065,9650,1473,2025-04-06,1,
10066,9652,298,2025-11-11,1,
10067,9653,2772,2025-12-03,1,
10069,9654,1690,2025-08-11,0,15
10068,9654,1690,2025-08-12,0,2
10070,9655,1070,2025-08-05,1,
10071,9657,2660,2025-03-28,1,
10072,9658,2637,2025-07-25,1,
10073,9660,1044,2026-01-09,1,
10074,9661,1119,2025-06-15,1,
10075,9662,2359,2026-01-27,1,
10076,9663,584,2025-04-11,1,
10077,9664,817,2025-04-23,1,
10078,9665,361,2025-06-18,1,
10080,9666,948,2025-10-22,0,4
10079,9666,948,2025-10-23,0,3
10081,9667,2480,2025-10-07,1,
10082,9668,591,2025-03-26,1,
10083,9669,104,2025-09-06,0,6
10084,9670,1374,2025-08-07,1,
10085,9671,1192,2025-05-24,1,
10086,9672,1659,2025-12-25,1,
10088,9674,2711,2025-03-07,0,4
10087,9674,2711,2025-03-08,0,1
10089,9675,268,2025-10-08,1,
10090,9676,2874,2025-04-25,1,
10091,9677,722,2025-12-12,1,
10092,9678,2698,2025-04-27,1,
10093,9679,1075,2025-12-19,0,7
10094,9680,1007,2026-02-20,1,
10095,9681,278,2025-10-26,1,
10096,9682,2362,2025-11-08,1,
10097,9683,2667,2025-12-27,1,
10098,9684,2739,2025-10-14,1,
10099,9685,2619,2025-07-04,1,
10100,9686,369,2025-04-27,1,
10101,9687,2892,2025-08-19,1,
10102,9688,2651,2025-04-04,1,
10103,9689,565,2025-05-18,1,
10104,9690,388,2025-07-26,1,
10105,9691,1314,2025-07-22,1,
10106,9692,2258,2025-07-30,1,
10107,9693,2244,2025-10-21,0,8
10108,9694,1104,2026-03-02,1,
10109,9695,1331,2025-09-12,1,
10110,9696,95,2025-05-22,1,
10111,9697,998,2025-07-10,1,
10112,9698,2303,2025-03-11,1,
10113,9699,903,2025-07-10,0,15
10114,9700,20,2025-12-05,1,
10115,9701,2369,2025-09-26,1,
10116,9702,2339,2025-04-19,1,
10117,9703,1940,2025-09-28,1,
10118,9704,2320,2025-06-12,1,
10119,9705,485,2025-10-25,1,
10120,9706,418,2025-10-24,0,1
10121,9707,1401,2025-12-18,1,
10122,9708,1791,2025-04-26,1,
10123,9709,2043,2025-04-20,1,
10124,9710,257,2025-04-15,1,
10125,9711,2179,2025-09-08,1,
10126,9712,389,2025-07-14,1,
10127,9713,2216,2025-04-17,1,
10128,9716,350,2025-04-16,1,
10129,9717,1246,2025-06-23,1,
10130,9718,952,2025-03-09,1,
10131,9719,2541,2025-12-25,1,
10132,9720,1330,2025-11-24,1,
10133,9721,2386,2025-06-01,0,4
10134,9722,801,2025-11-01,1,
10136,9723,1030,2025-08-20,0,3
10135,9723,1030,2025-08-21,0,15
10137,9724,318,2025-06-15,1,
10138,9725,1776,2025-08-23,1,
10140,9726,1761,2025-09-13,0,16
10139,9726,1761,2025-09-14,0,1
10141,9727,596,2025-12-07,1,
10142,9728,1668,2025-08-22,0,2
10143,9729,1285,2025-10-30,1,
10144,9730,1821,2025-10-10,1,
10145,9731,78,2025-04-23,1,
10146,9732,2548,2026-01-27,1,
10147,9733,1698,2025-05-12,1,
10148,9734,2104,2025-11-16,1,
10149,9735,2742,2025-12-12,1,
10150,9736,1050,2025-05-30,1,
10151,9737,443,2025-07-19,1,
10152,9738,1505,2025-08-18,1,
10153,9739,435,2025-05-02,1,
10154,9740,2141,2025-05-18,1,
10155,9741,2678,2025-07-23,1,
10156,9742,2008,2026-01-15,1,
10157,9743,207,2025-12-24,1,
10158,9744,2234,2026-02-08,0,14
10159,9745,1491,2026-03-04,1,
10160,9746,1790,2025-11-30,1,
10161,9747,2304,2026-01-24,1,
10162,9748,750,2025-11-06,1,
10163,9749,479,2025-08-09,1,
10165,9750,2676,2025-11-08,0,8
10164,9750,2676,2025-11-09,0,3
10166,9751,2835,2025-09-05,0,9
10167,9752,1501,2025-11-22,1,
10168,9753,2162,2025-12-30,1,
10169,9754,624,2026-01-16,1,
10170,9755,1404,2025-11-18,1,
10171,9756,936,2026-01-29,1,
10172,9757,243,2025-12-05,1,
10173,9758,1504,2026-01-01,1,
10174,9759,843,2025-08-15,1,
10175,9760,429,2026-01-24,0,4
10176,9761,2463,2025-09-10,1,
10177,9762,1762,2025-10-03,1,
10178,9763,2708,2026-02-13,1,
10179,9764,2253,2025-12-14,1,
10180,9765,305,2026-02-20,1,
10181,9766,1664,2025-07-19,1,
10182,9767,1634,2025-05-24,1,
10183,9768,2663,2025-12-21,1,
10184,9769,2558,2025-08-12,1,
10185,9770,1668,2025-10-16,1,
10186,9771,2489,2025-08-18,1,
10187,9772,17,2025-03-17,1,
10188,9773,2112,2025-11-30,1,
10189,9774,822,2025-08-20,1,
10190,9775,1097,2025-09-07,1,
10192,9776,1996,2025-03-09,0,7
10191,9776,1996,2025-03-10,0,8
10193,9777,358,2025-09-14,1,
10194,9778,472,2026-01-25,1,
10195,9779,2346,2025-09-29,1,
10196,9781,2947,2025-07-11,1,
10197,9782,181,2026-03-04,1,
10198,9784,254,2025-05-08,1,
10199,9785,2991,2025-03-16,1,
10201,9786,906,2025-12-07,0,2
10200,9786,906,2025-12-08,0,10
10202,9787,1660,2025-05-12,1,
10203,9788,2545,2025-05-20,1,
10204,9789,2791,2026-02-19,1,
105145,9789,1964,2026-02-19,1,
10205,9790,62,2026-02-10,1,
10206,9791,436,2025-06-01,0,7
10207,9792,2194,2025-09-13,1,
10208,9793,2152,2025-11-18,1,
10209,9794,1643,2025-03-26,1,
10210,9795,1622,2026-02-12,0,12
10211,9796,281,2025-07-19,0,9
10213,9797,2892,2026-02-19,0,12
10212,9797,2892,2026-02-20,0,16
10214,9798,1987,2025-08-03,1,
10215,9799,2718,2026-01-07,1,
10216,9801,197,2025-03-16,1,
10217,9802,1951,2025-04-03,1,
10218,9803,2635,2026-01-07,1,
10219,9804,1378,2025-05-18,1,
10220,9805,2941,2025-05-28,1,
10221,9806,638,2026-02-14,1,
10222,9807,2230,2025-07-18,1,
10223,9808,2860,2025-04-23,0,3
10224,9809,1644,2026-01-11,1,
10225,9810,1357,2026-01-06,0,8
10226,9811,156,2025-03-25,1,
10227,9812,1891,2025-05-18,1,
10228,9813,1541,2025-11-29,1,
10229,9814,285,2025-04-28,1,
10230,9816,38,2025-10-13,1,
10231,9817,2301,2025-04-13,1,
10232,9818,1092,2025-12-09,1,
10233,9820,2055,2025-04-18,1,
10234,9821,2341,2025-11-11,1,
10235,9822,2723,2025-08-02,1,
10236,9823,2974,2026-02-15,1,
10238,9824,1355,2025-10-22,0,2
10237,9824,1355,2025-10-23,0,19
10239,9825,2963,2025-04-22,1,
10240,9826,2981,2025-04-17,0,1
